,Datetime,Tags,Like_Count,Location,User_Name,URL,Location_URL
1454,2019년 12월 28일,"['#제주', '#치즈케이크', '#8개', '#17000', '#늦게가면품절']",42,하멜 제주,nick.417,https://www.instagram.com/p/B6m8nHrnbzR/,https://www.instagram.com/explore/locations/286118851828609/
1455,2019년 12월 21일,"['#카페더브릿지', '#치즈케이크']",6,홍대입구에서,ze_ro_se,https://www.instagram.com/p/B6VP6xygQCI/,https://www.instagram.com/explore/locations/301844258/
1456,2019년 12월 27일,"['#일상', '#카페투어', '#카페스타그램', '#건대카페', '#건대', '#치즈케이크', '#서울카페추천', '#서울카페', '#아르무아카페']",13,카페 아르무아,always_awake148,https://www.instagram.com/p/B6k6pK-g54B/,https://www.instagram.com/explore/locations/226615204720940/
1457,2019년 12월 19일,"['#도라도', '#예쁜카페', '#삼성역카페', '#치즈케익', '#치즈케이크', '#초코케익', '#초코케이크', '#카페', '#삼성역', '#삼성', '#데일리', '#일상', '#힐링', '#휴식']",19,Samseong-dong,09__14,https://www.instagram.com/p/B6QCJg6JwrE/,https://www.instagram.com/explore/locations/862379095/samseong-dong/
1458,2019년 12월 27일,"['#치얼업', '#cheerup', '#딸기쇼콜라', '#전주', '#디저트', '#전주카페', '#인후동', '#아중리카페', '#워킹맘', '#부부스타그램', '#좋은하루', '#일상', '#육아', '#카페', '#위로', '#힘내', '#치즈케이크', '#홈메이드', '#케이크', '#전주여행', '#전주한옥마을', '#셀프인테리어', '#커피맛집', '#스콘맛집', '#케이크맛집', '#디저트맛집', '#나들이']",41,Cheer up - 치얼업,cafe_cheerup,https://www.instagram.com/p/B6lGZDMDczb/,https://www.instagram.com/explore/locations/2342948702400137/cheer-up-/
1459,2019년 12월 19일,[],51,Coe,coe_cafe,https://www.instagram.com/p/B6PNQVqFsUA/,https://www.instagram.com/explore/locations/496580840845840/coe/
1460,2019년 12월 29일,"['#서울', '#커피빈', '#로데오', '#커피', '#치즈케이크', '#주말', '#맞팔', '#인스타그램', '#외국인']",74,The Coffee Bean,mymali97,https://www.instagram.com/p/B6paERJAwdI/,https://www.instagram.com/explore/locations/313966298/the-coffee-bean/
1461,2019년 12월 19일,"['#모르면말을말라', '#얼마나따숩게요', '#fourhalf', '#busancafe', '#포하프', '#부산카페', '#부산맛집', '#부산여행', '#부산핫플', '#해운대핫플', '#데이트코스', '#신세계센텀시티', '#센텀시티카페', '#해운대카페', '#광안리카페', '#수영카페', '#해리단길카페', '#영화의전당', '#벡스코', '#부산시립미술관', '#치즈케이크', '#카야토스트', '#크로와상', '#인생샷카페', '#혼커', '#부산가죽공방', '#원데이클래스', '#한스베그너', '#어그']",41,Fourhalf,nudepinkk,https://www.instagram.com/p/B6PtagXpRxb/,https://www.instagram.com/explore/locations/555697844765366/fourhalf/
1462,2019년 12월 21일,"['#먹스타그램', '#진해카페', '#주재커피', '#시나몬치노', '#플랫화이트', '#치즈케이크']",22,주재커피,onehee0316,https://www.instagram.com/p/B6VBBjBA2Bk/,https://www.instagram.com/explore/locations/1401136430030803/
1463,2019년 12월 25일,"['#하이원', '#하이원리조트', '#마운틴탑', '#탑오브더탑', '#마운틴탑레스토랑', '#크리스마스', '#치즈케이크']",10,탑오브더탑 (Top of the top),korea_miss_kim,https://www.instagram.com/p/B6fGEJIBbTX/,https://www.instagram.com/explore/locations/206533163571907/top-of-the-top/
1464,2019년 12월 19일,"['#천안', '#천안카페', '#천안카페추천', '#카페투어', '#천안카페투어', '#카페추천', '#카페그램', '#쌍용동', '#쌍용동카페', '#나사렛대학교', '#나사렛대학교카페', '#카페코몽', '#아이스아메리카노', '#밀크티', '#애플크럼블케이크', '#치즈케이크', '#빈티지']",15,"Cheonan, Korea",daily._.diary0,https://www.instagram.com/p/B6PyYjeFAnA/,https://www.instagram.com/explore/locations/236722267/cheonan-korea/
1465,2019년 12월 28일,"['#야밤', '#베이킹', '#퀸is뭔들', '#톰과제리', '#Tom', '#Jerry', '#치즈케이크', '#제리도울고갈', '#퀸으로만든', '#치즈케이크', '#2020', '#쥐띠', '#기념', '#야옹야옹', '#제리', '#언능와라', '#맛보여주마']",127,서래마을,joojoo702_,https://www.instagram.com/p/B6nlF28nkCK/,https://www.instagram.com/explore/locations/234333076/
1466,2019년 12월 23일,"['#월요일에만', '#딸기제철', '#와플', '#디저트', '#베이커리', '#카페투어', '#핸드드립맛집', '#울산카페', '#삼산', '#달동핫플', '#삼산카페', '#울산맛집', '#울산핫플', '#울산디저트', '#울산데이트', '#울산갈만한곳', '#울산가볼만한곳', '#헤이스티브', '#빵지순례', '#선팔맞팔', '#좋아요반사', '#좋반', '#l4l', '#f4f', '#레몬마들렌', '#브라우니', '#치즈케이크']",57,헤이스티브,hey__steve,https://www.instagram.com/p/B6Zlq6aF8hJ/,https://www.instagram.com/explore/locations/104455884266565/
1467,2019년 12월 20일,"['#슈슈테이블', '#아메리칸쿠키', '#바스크치즈케이크', '#더블치즈딸기타르트', '#광주베이킹클래스', '#목포베이킹클래스', '#부산베이킹클래스', '#양산베이킹클래스', '#대구베이킹클래스', '#광주베이킹', '#광주원데이클래스', '#원데이클래스', '#베이킹클래스', '#구움과자', '#구움과자클래스', '#카페창업', '#카페디저트', '#카페디저트클래스', '#쿠키클래스', '#케이크', '#케이크클래스', '#치즈케이크', '#광주케이크', '#슈슈테이블베이킹클래스', '#chouchou']",33,광주광역시 서구 치평동,chouchou_table,https://www.instagram.com/p/B6SPHsZpZBR/,https://www.instagram.com/explore/locations/288752298/
1468,2019년 12월 22일,"['#서울', '#서울여행', '#서울카페', '#이쁜카페', '#디저트카페', '#연남동카페', '#오브마이버터', '#라즈베리레인보우라떼', '#초코레인보우라떼', '#아인슈페너', '#더치커피', '#블루베리머핀', '#치즈케이크', '#jmt']",18,오브마이버터,ma.aeyam,https://www.instagram.com/p/B6XZH5SALwr/,https://www.instagram.com/explore/locations/326658884656261/
1469,2019년 12월 21일,"['#일상', '#일상스타그램', '#일상소통', '#일상그램', '#일상기록', '#카페', '#카페스타그램', '#카페투어', '#카페탐방', '#카페정복', '#커피', '#커피스타그램', '#커피그램', '#치즈', '#치즈케이크', '#아이스티', '#대오미', '#foodstagram', '#foodie', '#foodstyling', '#foodpics']",9,그믐달,piggchaeyeoni_0609,https://www.instagram.com/p/B6U3KDvjuW0/,https://www.instagram.com/explore/locations/346212889286130/
1470,2019년 12월 28일,"['#크럼브', '#끝', '#치즈케이크', '#토푸', '#사과차']",26,크럼브,kkkkwanghyun,https://www.instagram.com/p/B6ml5HUBpz7/,https://www.instagram.com/explore/locations/146424295969391/
1471,2019년 12월 29일,"['#안산', '#고잔동', '#문화광장', '#25시광장', '#조개창고', '#조개구이', '#카페', '#록시드갸토', '#거울맛집', '#아메리카노', '#치즈케이크', '#펀비어킹', '#간맥', '#동네친구', '#체고']",22,안산시 고잔동 문화광장,hyebin.p,https://www.instagram.com/p/B6qQIcEJnfc/,https://www.instagram.com/explore/locations/276404903/
1472,2019년 12월 24일,"['#포하프', '#fourhalf', '#포하프카페', '#포하프공방', '#가죽공방카페', '#부산가죽공방카페', '#해운대카페', '#수영카페', '#센텀카페', '#영화의전당', '#apec나루공원', '#카야토스트', '#치즈케이크', '#부산데이트코스', '#티타임', '#인테리어', '#공간', '#데일리', '#카페투어', '#부산카페투어', '#daily', '#onthetable', '#coffee', '#cafetour']",66,Fourhalf,fourhalf_gwon,https://www.instagram.com/p/B6ciwf1JFYG/,https://www.instagram.com/explore/locations/555697844765366/fourhalf/
1473,2019년 12월 21일,"['#치즈케이크', '#쿨치즈', '#풍산역근처', '#풍산역근처카페', '#풍산역카페추천', '#풍산역디저트', '#풍산역카페', '#일산치즈케익', '#치즈케이크추천', '#일산치즈케이크', '#일산선물세트', '#일산케이터링', '#일산답례품', '#일산선물포장', '#일산선물', '#파주답례품', '#파주선물포장', '#실버라이닝커피로스터스']",14,Silverlining Coffee Roasters 실버라이닝 커피로스터스,silverlining_coffeeroasters,https://www.instagram.com/p/B6VRbT5Fjkh/,https://www.instagram.com/explore/locations/526414777393866/silverlining-coffee-roasters/
1474,2019년 12월 21일,"['#창원수제케이크', '#창원캐릭터케이크', '#남양동케이크', '#케이크맛집', '#특별한케이크', '#남양동디저트', '#디저트맛집', '#창원남양동', '#좋은씨앗', '#창원머랭쿠키', '#남양동성원1차상가', '#창원좋은씨앗', '#케익주문제작', '#쿠키', '#창원수제케익', '#인물케이크', '#창원레터링케이크', '#창원플라워케이크', '#크리스마스케이크', '#쇼콜라케이크', '#치즈케이크']",15,창원시성산구남양동,kimeunyoung223,https://www.instagram.com/p/B6VUhdRgJOj/,https://www.instagram.com/explore/locations/293863792/
1475,2019년 12월 24일,"['#merrychristmas', '#basquecheesecake', '#수하담', '#수하담판교', '#판교카페', '#판교브런치', '#판교브런치카페', '#판교베이커리카페', '#카페', '#브런치카페', '#판교핫플레이스', '#판교루프탑', '#cafe', '#coffee', '#brunch', '#bakery', '#bread', '#specialtycoffee', '#빵스타그램', '#꽃스타그램', '#christmas', '#크리스마스', '#산타', '#santa', '#루돌프', '#크리스마스케이크', '#치즈케이크', '#바스크치즈케이크', '#basquecheesecake']",22,수하담,suhadampangyo,https://www.instagram.com/p/B6cG5Obp0d5/,https://www.instagram.com/explore/locations/123505415005933/
1476,2019년 12월 25일,"['#마마카롱', '#이촌', '#이촌역', '#이촌역맛집', '#동부이촌동', '#동부이촌동맛집', '#마카롱', '#디저트', '#카페', '#디저트카페', '#뚱카롱', '#치즈케이크', '#뉴욕치즈케이크', '#초콜릿', '#라즈베리', '#앙버터', '#조리퐁', '#돼지바', '#얼그레이', '#초코바나나', '#황치즈', '#월드콘', '#인절미', '#복숭아', '#복숭아요거트', '#초코나무숲', '#마카롱맛집']",21,동부이촌동,mamacaron11,https://www.instagram.com/p/B6eziB3FOCd/,https://www.instagram.com/explore/locations/4106909/
1477,2019년 12월 26일,"['#대구', '#삼덕동', '#삼덕동카페', '#대구핫플', '#daegu', '#대구데이트코스', '#applepie', '#프라우송', '#frausong', '#대구데이트', '#대구디저트카페', '#삼덕카페', '#월성동', '#월성동카페', '#상인동', '#상인동카페', '#치즈케이크', '#베를리너치즈케이크']",80,Frausong,frausong_kafe,https://www.instagram.com/p/B6g3wSwq7Pd/,https://www.instagram.com/explore/locations/197686084171725/frausong/
1478,2019년 12월 29일,['#어글리시스터즈의카페'],29,레몬드 Lemoned,lemoned_pastry,https://www.instagram.com/p/B6o0d_bps5j/,https://www.instagram.com/explore/locations/824070001289963/lemoned/
1479,2019년 12월 22일,[],97,I Am Autumn,cafe.iam.autumn,https://www.instagram.com/p/B6W75thJAOC/,https://www.instagram.com/explore/locations/135284330516331/i-am-autumn/
1480,2019년 12월 26일,"['#치즈케이크', '#쿨치즈', '#밤리단카페', '#밤리단길커피', '#밤리단길핫플', '#밤리단길카페추천', '#밤리단길까페', '#밤리단길디저트', '#밤리단길맛집', '#일산치즈케익', '#치즈케이크카페', '#일산치즈케이크', '#치즈케이크추천', '#실버라이닝커피로스터스']",10,Silverlining Coffee Roasters 실버라이닝 커피로스터스,silverlining_coffeeroasters,https://www.instagram.com/p/B6heOyhFZWZ/,https://www.instagram.com/explore/locations/526414777393866/silverlining-coffee-roasters/
1481,2019년 12월 22일,"['#부산', '#해운대', '#해리단길', '#카페', '#바르보롬', '#백구름라떼', '#아인슈페너', '#치즈케이크', '#냠냠', '#제주', '#감성', '#나연이의']",39,바르보롬,matdori_diary,https://www.instagram.com/p/B6W1xhLlOw8/,https://www.instagram.com/explore/locations/481497122655072/
1482,2019년 12월 30일,"['#카페스타그램', '#데일리룩', '#일상', '#패션스타그램', '#셀스타그램', '#사진', '#메이크업', '#치즈케이크', '#이대카페', '#옷스타그램', '#좋아요', '#팔로', '#인스타그램', '#studiowup']",34,StudioWup,s.yonn,https://www.instagram.com/p/B6sVJjGgLfu/,https://www.instagram.com/explore/locations/1533678430034480/studiowup/
1483,2019년 12월 27일,['#가로수길'],53,C27,01_jihwan,https://www.instagram.com/p/B6ilmaihTUG/,https://www.instagram.com/explore/locations/1010807364/c27/
1484,2019년 12월 28일,"['#월간상회', '#12월의월간이들', '#딸기케이크', '#딸기치즈케이크', '#초코케이크', '#무스케이크', '#치즈케이크', '#서울카페', '#디저트카페', '#낙성대카페', '#낙성대역카페', '#샤로수길카페', '#서울대입구카페', '#샤로수길', '#서울대입구', '#디저트', '#dessert', '#맞팔', '#선팔', '#팔로워', '#팔로우', '#좋아요']",71,월간상회 月刊商會,cafemonthly,https://www.instagram.com/p/B6m2na-JuqU/,https://www.instagram.com/explore/locations/105121864227110/
1485,2019년 12월 26일,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상', '#와인', '#wine']",25,한스오븐 HAN’s OVEN,hans_oven,https://www.instagram.com/p/B6iiZbUl84M/,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/
1486,2019년 12월 28일,"['#유나유리베이커리', '#빵집', '#자매빵집', '#시오빵', '#메론빵', '#빵스타그램', '#굽스타그램', '#부산빵집', '#빵', '#온천천', '#부산', '#안락동', '#빵순이', '#빵돌이', '#식빵맛집', '#시오빵', '#메론빵', '#탕종식빵', '#슈톨렌', '#치즈케이크', '#송년회', '#신년회', '#연말파티', '#연말선물', '#신년파티', '#신년선물', '#연말']",33,"Busan, South Korea",yunayuri_bakery,https://www.instagram.com/p/B6m6r75JVVP/,https://www.instagram.com/explore/locations/287620626/busan-south-korea/
1487,2019년 12월 23일,"['#ㅊㅈ', '#언박싱', '#택배왔습니다', '#박스안에쏙들어가는사이즈', '#윤가네아들', '#낼도빡신하루시작예정', '#쁘띠마레', '#케이크', '#딸기케이크', '#생크림케이크', '#치즈케이크', '#에그타르트', '#티라미수', '#20191223']",40,쁘띠마레,petitmarais_pohang,https://www.instagram.com/p/B6YcYUgnyfI/,https://www.instagram.com/explore/locations/489727124765880/
1488,2019년 12월 26일,"['#크리스마스', '#쿠치나이태리부엌']",41,쿠치나이태리부엌,meritz_bammm,https://www.instagram.com/p/B6hau1UjzB6/,https://www.instagram.com/explore/locations/103170751066723/
1489,2019년 12월 24일,"['#3주전', '#12월', '#5일', '#동네', '#동네카페', '#동네맛집', '#미아', '#미아사거리', '#미사', '#주택', '#주택개조카페', '#카페', '#제이제곱', '#디저트', '#로투스', '#치즈', '#케이크', '#치즈케이크', '#라떼', '#카페스타그램', '#먹스타그램', '#맛스타그램', '#인스타그램', '#일상스타그램', '#일상', '#데일리']",21,제이제곱,chaehee_1228,https://www.instagram.com/p/B6bMbBDlPYM/,https://www.instagram.com/explore/locations/106871447417887/
1490,2019년 12월 28일,[],72,바르보롬,zooooo_0,https://www.instagram.com/p/B6nndtZFiBd/,https://www.instagram.com/explore/locations/481497122655072/
1491,2019년 12월 28일,[],35,Koike,young10_09,https://www.instagram.com/p/B6mt3moJJu5/,https://www.instagram.com/explore/locations/342293343277259/koike/
1492,2019년 12월 30일,"['#쭌투어', '#디저트를에피타이저로먹음', '#치즈케이크맛집', '#eileenscheesecake', '#치즈케이크', '#한입거리였음', '#191229', '#cheesecake', '#newyork', '#plaincheesecake', '#saltedcaramelcheesecake', '#foodie', '#selfie', '#daily', '#웡', '#NYC']",14,Eileen's Special Cheesecake,__www0,https://www.instagram.com/p/B6sAa_-lc1n/,https://www.instagram.com/explore/locations/216362/eileens-special-cheesecake/
1493,2019년 12월 21일,[],48,소나네,cafe_sonane,https://www.instagram.com/p/B6VNUZ6jTYw/,https://www.instagram.com/explore/locations/434744897001601/
1494,2019년 12월 23일,"['#하뚜하뚜', '#띠드케이크', '#치즈사랑', '#필라델피아치즈케이크', '#치즈케이크', '#당충전', '#달달구리', '#디저트', '#냠냠', '#온더테이블', '#홈카페', '#화이트접시', '#하트접시', '#예쁜접시', '#커트러리', '#예쁜커트러리', '#엔지니어커트러리', '#오늘저녁', '#먹스타그램', '#간식스타그램', '#디저트그램', '#카페그램', '#오늘밤']",95,마이홈스윗홈,no.1__me,https://www.instagram.com/p/B6aqU_0HhTf/,https://www.instagram.com/explore/locations/499813139/
1495,2019년 12월 26일,"['#샤츠인젤', '#모모커피', '#건대카페', '#보물섬', '#골목카페', '#북카페', '#테이크아웃', '#핸드드립', '#수제청', '#귤귤차', '#레몬청', '#사과차', '#카페샤츠인젤', '#레몬에이드', '#쇼콜라라떼', '#귀리라떼', '#무료대관', '#카페대관', '#허니라떼', '#컵홀더이벤트', '#손끗', '#오레오스무디', '#생일이벤트', '#카야토스트', '#치즈케이크', '#크리스마스티']",14,Schatzinsel(샤츠인젤),whale305,https://www.instagram.com/p/B6iDBNKFZXe/,https://www.instagram.com/explore/locations/977427392445448/schatzinsel/
1496,2019년 12월 25일,"['#cheesecake', '#homebaking', '#baking', '#bakingfromscratch', '#delicious', '#foodie', '#christmas', '#christmasparty', '#party', '#merrychristmas', '#elf', '#mycutie', '#cutiepie', '#happyholidays', '#홈파티', '#크리스마스파티', '#메리크리스마스', '#치즈케이크', '#빵굽는남자', '#디저트', '#맛스타그램', '#맛있다', '#베이킹', '#먹스타그램', '#반백살', '#귀요미', '#넌내꺼', '#럽스타그램']",11,"San Diego, California",ginajooyeon,https://www.instagram.com/p/B6eNWMHFk9v/,https://www.instagram.com/explore/locations/212983635/san-diego-california/
1497,2019년 12월 29일,"['#헤이스티브', '#커피', '#디저트', '#베이커리', '#카페투어', '#얼죽아', '#핸드드립맛집', '#울산카페', '#삼산', '#달동핫플', '#삼산카페', '#울산맛집', '#울산핫플', '#울산디저트', '#울산데이트', '#울산갈만한곳', '#울산가볼만한곳', '#빵먹', '#빵지순례', '#좋아요', '#선팔맞팔', '#좋아요반사', '#좋반', '#l4l', '#f4f', '#치즈케이크', '#마지막일요일', '#새해복많이받으세요', '#분위기맛집']",53,헤이스티브,hey__steve,https://www.instagram.com/p/B6pKXOplA12/,https://www.instagram.com/explore/locations/104455884266565/
1498,2019년 12월 20일,"['#머랭꽃다발', '#거하플라워', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",16,세종시 새롬동,junghee0383,https://www.instagram.com/p/B6RqHPOlcil/,https://www.instagram.com/explore/locations/1503173289705910/
1499,2019년 12월 27일,[],34,시바네,civane_biscuit,https://www.instagram.com/p/B6j-o6blFU8/,https://www.instagram.com/explore/locations/102212627880828/
1500,2019년 12월 29일,"['#루아르커피바', '#치즈케이크', '#딸기치즈케이크', '#커피', '#카페', '#대흥역카페', '#신수동카페', '#ruarcoffeebar', '#strawberrycheesecake', '#coffee', '#cafe', '#cheesecake']",57,루아르커피바,328._.y,https://www.instagram.com/p/B6p3TyxJoz8/,https://www.instagram.com/explore/locations/1931432750242973/
1501,2019년 12월 24일,[],12,하우다 과자점,hauda_jeju,https://www.instagram.com/p/B6cMHlSg0WW/,https://www.instagram.com/explore/locations/1829851513943178/
1502,2019년 12월 20일,['#스윗레시피'],416,스윗레시피 Sweet Recipe,sweet_0310,https://www.instagram.com/p/B6R6fikJNNt/,https://www.instagram.com/explore/locations/393288434546171/sweet-recipe/
1503,2019년 12월 30일,"['#미국', '#미국여행', '#미국동부', '#미국동부여행', '#뉴욕', '#뉴욕여행', '#뉴욕맛집', '#코리안타운', '#소호', '#홍춘천닭갈비', '#닭갈비', '#치즈닭갈비', '#에일린치즈케이크', '#치즈케이크', '#케이크', '#치즈', '#뉴욕맛집', '#미국맛집', '#먹스타', '#먹스타그램', '#foodstagram']",54,"New York, New York",eat_charm,https://www.instagram.com/p/B6ru5sul1sS/,https://www.instagram.com/explore/locations/212988663/new-york-new-york/
1504,2019년 12월 29일,"['#생일파티', '#내생일', '#생일', '#축하해', '#happybirthday', '#고마워', '#핸드릭스진', '#오이', '#아티제', '#치즈케이크', '#집', '#우리집', '#집스타그램', '#행복이가득한집']",14,도곡동 우리집에서,brightssss,https://www.instagram.com/p/B6ny97upAqS/,https://www.instagram.com/explore/locations/282527420/
1505,2019년 12월 25일,"['#가로수길', '#c27', '#치즈케이크', '#트리', '#카페', '#카페스타그램', '#메리크리스마스', '#크리스마스', '#신사카페', '#데일리', '#좋아요', '#좋아요반사', '#팔로우', '#ootd', '#daily', '#dailylook', '#f4f', '#fff']",55,Garosu-gil / Sinsa-dong Garosu-gil,ayonni__,https://www.instagram.com/p/B6fNzenBeTK/,https://www.instagram.com/explore/locations/939868122731547/garosu-gil-sinsa-dong-garosu-gil/
1506,2019년 12월 27일,[],21,카페도토리,cafe_dotori__,https://www.instagram.com/p/B6jxkDlFSAS/,https://www.instagram.com/explore/locations/112069783614105/
1507,2019년 12월 21일,[],54,홍대 캉골,yuuu_jj,https://www.instagram.com/p/B6VQveijs8L/,https://www.instagram.com/explore/locations/1021019581/
1508,2019년 12월 25일,"['#카페인나뫼', '#크리스마스날에도', '#오픈했어요', '#카페인나뫼', '#카페나뫼', '#나뫼', '#남외동카페', '#울산카페', '#커피', '#병영카페', '#명촌카페', '#진장동카페', '#소프트아이스크림', '#시오코나스콘', '#치즈케이크', '#중구카페', '#바스크치즈케이크', '#남외초등학교', '#남외중학교', '#맘스병원', '#동천동강병원', '#동천체육관', '#정지말공원', '#비스코티', '#딸기시리즈']",20,남외동,cafe_in_namoe,https://www.instagram.com/p/B6esdUoFc8i/,https://www.instagram.com/explore/locations/697340844/
1509,2019년 12월 23일,"['#치즈케이크', '#뉴욕치즈케이크', '#꾸덕치즈케이크', '#미오베이커리', '#감사합니다']",18,풍동애니골,bakery_mio,https://www.instagram.com/p/B6ZKpb0pY7k/,https://www.instagram.com/explore/locations/276135649901513/
1510,2019년 12월 19일,[],105,잔 을지로,sunsunnylee,https://www.instagram.com/p/B6PMY9un3y1/,https://www.instagram.com/explore/locations/358873964569498/
1511,2019년 12월 22일,"['#메주꽃공방', '#K핸드메이드페어', '#소이캔들', '#천연비누', '#코엑스', '#핸드메이드페어', '#코엑스맛집', '#바쓰붐', '#방향제캔들', '#치즈케이크', '#일상', '#톰과제리', '#부엉이', '#캔들홀더']",31,Coex Convention & Exhibition Center,lienzhi88,https://www.instagram.com/p/B6W2i4FFa9d/,https://www.instagram.com/explore/locations/174157699278482/coex-convention-exhibition-center/
1512,2019년 12월 27일,"['#191227', '#쿠키치즈케이크']",4,Daegu,jungdays,https://www.instagram.com/p/B6kK8y-gkge/,https://www.instagram.com/explore/locations/6650643/daegu/
1513,2019년 12월 25일,"['#오제도', '#종로카페', '#아이리쉬커피', '#문경새재페일에일', '#내일이휴일이라면', '#치즈케이크']",17,오제도 카페&와인바,ahyoung_choi,https://www.instagram.com/p/B6f74n2pp0g/,https://www.instagram.com/explore/locations/340346550069125/
1514,2019년 12월 22일,"['#포하프', '#fourhalf']",64,Fourhalf,fourhalf_gwon,https://www.instagram.com/p/B6W_E-FpceJ/,https://www.instagram.com/explore/locations/555697844765366/fourhalf/
1515,2019년 12월 20일,"['#신촌카페', '#신촌인스타감성', '#신촌예쁜카페', '#카페오분', '#0005', '#신촌카페추천', '#신촌데이트', '#인스타감성카페', '#신촌인스타감성카페', '#0005', '#카페오분', '#신촌카페', '#신촌', '#콘치즈케이크', '#치즈케이크', '#초크라떼']",76,카페 오분,kppc5,https://www.instagram.com/p/B6SNrH5F72b/,https://www.instagram.com/explore/locations/445876799474612/
1516,2019년 12월 19일,[],64,귀산,zzii_vely,https://www.instagram.com/p/B6O8xK0gNei/,https://www.instagram.com/explore/locations/877991219024319/
1517,2019년 12월 20일,"['#얼스어스', '#베리베리베스트로베리크림치즈케이크', '#빵수니', '#빵순이', '#빵지순례', '#빵스타그램', '#빵집', '#빵집투어', '#빵', '#빵투어', '#디저트', '#카페', '#카페투어', '#카페추천', '#치즈케이크', '#연남동카페', '#홍대카페', '#딸기', '#딸기디저트']",14,얼스어스,juny_hoy,https://www.instagram.com/p/B6SasQsp6NX/,https://www.instagram.com/explore/locations/153814631888552/
1518,2019년 12월 25일,"['#크리스마스리스만들기', '#성공적', '#치즈케이크', '#화이트와인', '#짐빔', '#짐빔하이볼', '#맛있다', '#메리크리스마스', '#5개월아기', '#귀여운아기', '#내년엔같이트리만들자', '#크리스마스이브', '#남편최고']",54,"Seoul, Korea",suzi.hw,https://www.instagram.com/p/B6e7IeSnC5M/,https://www.instagram.com/explore/locations/213094191/seoul-korea/
1519,2019년 12월 26일,"['#따뜻해', '#예뻐', '#크리스마스', '#셀프김밥', '#치즈케이크', '#딸기', '#아이스와인', '#스테이크', '#아스파라거스', '#메리크리스마스', '#출근하기싫다']",25,우리집,sj_e_jang,https://www.instagram.com/p/B6gEk7JFh0y/,https://www.instagram.com/explore/locations/1013998947/
1520,2019년 12월 27일,"['#poppycake', '#cheesecake', '#chookies', '#christmas', '#throwback', '#applepie', '#양귀비씨케이크', '#치즈케이크', '#애플파이', '#쿠키', '#크리스마스', '#폴란드']",20,"Warsaw, Poland",justsocurly_,https://www.instagram.com/p/B6k6Pveg69Z/,https://www.instagram.com/explore/locations/213326726/warsaw-poland/
1521,2019년 12월 21일,"['#첫줄', '#대구', '#그랜드호텔', '#kov', '#한국와인기사단', '#승급', '#연어샐러드', '#단호박스프', '#계란후라이', '#처럼나옴', '#스테이크맛집', '#계란말이', '#아니고', '#치즈케이크', '#와인안주', '#좋은', '#경험', '#언제', '#다시', '#이런날이또올까']",51,Daegu,lionstar_jari,https://www.instagram.com/p/B6VkZY6nZa7/,https://www.instagram.com/explore/locations/6650643/daegu/
1522,2019년 12월 27일,"['#muk', '#블룸스토리', '#연남동', '#Bloomstory', '#플라워카페', '#리얼딸기라떼', '#청귤과일소다', '#딸기스콘', '#치즈케이크', '#딸기라떼', '#스콘', '#재방문의사100퍼', '#연남동데이트', '#rim카페', '#연남동카페', '#연남동분위기카페', '#홍대카페', '#홍대데이트', '#홍대놀거리', '#홍대사진찍기좋은곳', '#연남동포토존', '#연남동카페추천', '#연남동플라워카페', '#홍대데이트코스', '#카페스타그램', '#카페투어', '#서울카페추천', '#먹스타그램', '#좋반', '#디저트그램']",309,Bloomstory 블룸스토리,muk_rim2000,https://www.instagram.com/p/B6jpnkel6go/,https://www.instagram.com/explore/locations/257208868566721/bloomstory/
1523,2019년 12월 28일,"['#프리미엄생딸기설빙', '#설빙흥덕점', '#용인시', '#기흥구', '#영덕동', '#디저트카페', '#빙수', '#카페', '#영덕동카페', '#배달의민족', '#요기요', '#배달', '#포장', '#흥덕지구', '#흥덕지구카페', '#딸기', '#딸기빙수', '#필라델피아치즈케이크', '#치즈케이크', '#설빙']",8,용인 흥덕지구,sulbing_heungdeok,https://www.instagram.com/p/B6nWkGQpDLP/,https://www.instagram.com/explore/locations/407677094/
1524,2019년 12월 24일,"['#안산', '#크리스마스이브', '#내일크리스마스', '#서울행', '#안산뮤트라운지', '#와인바', '#치즈플레이트', '#치즈케이크', '#와인', '#분위기', '#이쁨', '#좋아요', '#f4follow', '#일상', '#instagram']",29,안산시 고잔동 문화광장,cha_u_jin96,https://www.instagram.com/p/B6dVok4nCDZ/,https://www.instagram.com/explore/locations/276404903/
