,Like_Count,Location,User_Name,Datetime,Location_URL,Tags,URL
0,39,Andcake,jitt_muksta_,2019년 12월 19일,https://www.instagram.com/explore/locations/2038945229520790/andcake/,"['#동명동', '#장동', '#andcake', '#동명동케이크', '#동명동디저트', '#치즈케이크', '#조각케이크', '#가나슈생크림케이크', '#모카케이크', '#모카컵케이크', '#컵케이크', '#자연광', '#매장샷', '#동명동맛집', '#포장', '#먹스타그램', '#맛스타그램', '#디저트그램', '#디저트', '#케이크', '#좋아요반사', '#좋아요테러', '#첫줄반사', '#첫줄안녕', '#likeforlikes', '#followforfollowback', '#일상', '#소통', '#광주디저트', '#광주카페']",https://www.instagram.com/p/B6PJXpAhtDG/
1,20,"Busan, South Korea",cafe_stell_a,2019년 12월 14일,https://www.instagram.com/explore/locations/287620626/busan-south-korea/,"['#드립커피', '#홈카페', '#handdripcoffee', '#dripcoffee', '#homecafe', '#치즈케이크', '#커피맛집', '#커피사랑']",https://www.instagram.com/p/B6COUTiF8Tw/
2,98,녹향,greenfragrance_studio,2019년 12월 25일,https://www.instagram.com/explore/locations/101472607959793/,[],https://www.instagram.com/p/B6e6yFpH9Rr/
3,20,Leaf Caf? & Co Pennant Hills,doggsta_xt,2019년 12월 10일,https://www.instagram.com/explore/locations/111138986977504/leaf-cafe-co-pennant-hills/,"['#맛집', '#치즈케이크', '#다먹고', '#그래도배고프다네', '#ricottacheesecake', '#snack', '#afternoontea', '#daughter', '#딸', '#딸스타그램']",https://www.instagram.com/p/B54KMLxlHem/
4,22,스타필드-Starfield,xx___anna,2019년 12월 17일,https://www.instagram.com/explore/locations/455595251841930/-starfield/,"['#selfie', '#instagram', '#daily', '#스타필드', '#스타벅스', '#쉬어가기', '#럽스타그램', '#아아한잔', '#뜨아한잔', '#치즈케이크', '#히스테리', '#쏘리']",https://www.instagram.com/p/B6LTudEFkRU/
5,30,C27,naninaniunani,2019년 12월 26일,https://www.instagram.com/explore/locations/1010807364/c27/,"['#크리스마스', '#신사', '#가로수길카페', '#c27', '#치즈케이크', '#리커테이션', '#와인한잔', '#치케한입', '#메리크리스마스', '#냠냠']",https://www.instagram.com/p/B6hMhAWpdLL/
6,29,레몬드 Lemoned,lemoned_pastry,2019년 12월 29일,https://www.instagram.com/explore/locations/824070001289963/lemoned/,['#어글리시스터즈의카페'],https://www.instagram.com/p/B6o0d_bps5j/
7,30,시로네,ming.__.s2,2019년 12월 19일,https://www.instagram.com/explore/locations/1943375582373757/,"['#시로네', '#191218']",https://www.instagram.com/p/B6Qfyu6p4xE/
8,62,루아르커피바,328._.y,2019년 12월 29일,https://www.instagram.com/explore/locations/1931432750242973/,"['#루아르커피바', '#치즈케이크', '#딸기치즈케이크', '#커피', '#카페', '#대흥역카페', '#신수동카페', '#ruarcoffeebar', '#strawberrycheesecake', '#coffee', '#cafe', '#cheesecake']",https://www.instagram.com/p/B6p3TyxJoz8/
9,102,미미상회,l_je.nny_,2019년 12월 27일,https://www.instagram.com/explore/locations/450344125342028/,[],https://www.instagram.com/p/B6kYuXBJLng/
10,25,커피와글 위례신도시점,coffeewaggle_wirye,2019년 12월 24일,https://www.instagram.com/explore/locations/197975510786774/,"['#딸기생크림케이크', '#당근케이크', '#더블치즈케이크', '#촉촉초코케이크', '#커피와글', '#위례케이크', '#위례카페', '#마카롱맛집', '#생크림케이크', '#크리스마스', '#크리스마스준비', '#크리스마스파티', '#딸기케이크', '#치즈케이크', '#초코케이크']",https://www.instagram.com/p/B6b5EZ0pmrC/
11,306,Pomellowbean - Fresh Bean Library,debbiekye,2019년 12월 13일,https://www.instagram.com/explore/locations/1054386684749716/pomellowbean-fresh-bean-library/,"['#먹스타그램', '#맛스타그램', '#포멜로빈', '#공덕카페', '#치즈케이크', '#pomellowbean', '#cheesecake', '#gongdeok', '#seoulcafe', '#seouleats', '#coffeelover']",https://www.instagram.com/p/B6AGqb0npon/
12,54,"Jeju Island, South Korea - 제주도",luck_bell_,2019년 12월 17일,https://www.instagram.com/explore/locations/872833451/jeju-island-south-korea-/,"['#제주도', '#치즈뚝배기', '#치즈케이크', '#술취한거아님']",https://www.instagram.com/p/B6LUfadgCuZ/
13,25,동탄2신도시,ijoa79ye,2019년 12월 17일,https://www.instagram.com/explore/locations/461314374/2/,"['#치즈케이크', '#가또프로마주', '#수풀레치즈케이크', '#오랜만에치즈케익', '#크렉이생길것같은느낌이왔어', '#예쁜크렉', '#크렉에연연해하지않겠어']",https://www.instagram.com/p/B6K0Z5qHC2t/
14,31,Jeonju,coffee_baum,2019년 12월 12일,https://www.instagram.com/explore/locations/245713997/jeonju/,"['#대추고', '#대추생강차', '#수제', '#커피바움', '#전주커피바움', '#커피', '#coffeebaum', '#첫줄', '#전주여행', '#lifestyle', '#일상', '#좋아요', '#좋반', '#전주혁신도시맛집', '#혁신도시', '#커피맛집', '#라떼맛집', '#그림맛집', '#전주혁신도시카페', '#디저트', '#전주카페', '#전주혁신도시', '#전주혁신', '#아메리카노', '#라떼', '#치즈케이크', '#스콘', '#수제디져트', '#소잘라떼', '#락토프리']",https://www.instagram.com/p/B59HZyFFDtO/
15,26,LeTAO -小樽洋菓子?ルタオ-,s_miirang,2019년 12월 16일,https://www.instagram.com/explore/locations/676731/letao-/,"['#오타루', '#르타오', '#치즈케이크', '#럽스타그램', '#럽스타', '#사랑꾼', '#사랑해', '#셀카', '#셀피', '#셀스타', '#셀기꾼', '#셀스타그램', '#얼스타', '#얼스타그램', '#데일리', '#소통', '#인친', '#팔로우', '#팔로', '#좋아요', '#선팔환영', '#맞팔', '#유부녀', '#훈녀', '#흔녀', '#사랑해', '#여행', '#여행스타그램', '#트래블러', '#newlywed']",https://www.instagram.com/p/B6IeGExFIgS/
16,60,Inverno cafe 이베르노,yyyu_r_e_diii,2019년 12월 28일,https://www.instagram.com/explore/locations/1080563005488157/inverno-cafe/,"['#제리케이크', '#카페이베르노']",https://www.instagram.com/p/B6m7AsZJ8FE/
17,86,부산 화명동,joo._.0509,2019년 12월 12일,https://www.instagram.com/explore/locations/243596300/,"['#언제다갚지', '#너무고마워요들', '#서면네일', '#범일동네일', '#화명동', '#혼술엔여너', '#연어맛집', '#사거리식당', '#똥집순대튀김', '#치즈케이크', '#생후121일차', '#뽁양', '#부산', '#화명', '#육아', '#육아맘', '#황금돼지띠', '#황금돼지띠맘', '#딸스타그램', '#육아스타그램', '#멍스타그램', '#젊줌마', '#일상', '#소통', '#좋아요']",https://www.instagram.com/p/B5-I8frFsBT/
18,55,Gunsan,a_young001,2019년 12월 29일,https://www.instagram.com/explore/locations/235221897/gunsan/,"['#카페치이즈', '#군산', '#수송동', '#수송동카페', '#치즈케이크', '#예쁜카페', '#블루베리스무디', '#토피넛라떼']",https://www.instagram.com/p/B6p6bR2HCOZ/
19,31,한스오븐 HAN’s OVEN,hans_oven,2019년 12월 13일,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상', '#13일의금요일', '#바스크치즈케이크', '#vasco', '#basque']",https://www.instagram.com/p/B6AS3XSF7iT/
20,36,투도어워크룸,twodoor_workroom,2019년 12월 16일,https://www.instagram.com/explore/locations/898587950477370/,"['#딸기레어치즈케이크', '#투도어워크룸', '#치즈케이크', '#밀양카페', '#밀양역', '#디저트']",https://www.instagram.com/p/B6HdcAgp-xR/
21,31,La Eskimo,hanjihye0,2019년 12월 26일,https://www.instagram.com/explore/locations/2501036063270126/la-eskimo/,"['#코엑스', '#에이랜드', '#마법거울', '#셀카', '#투턱', '#ㅠㅠ', '#쇼핑', '#홍대개미', '#큐브스테이크덮밥', '#에스키모', '#아이스아메리카노', '#치즈케이크', '#냠냠']",https://www.instagram.com/p/B6ibHGKlDms/
22,40,Kate N Cake,cookie_cream_crumble,2019년 12월 22일,https://www.instagram.com/explore/locations/1239106922793882/kate-n-cake/,"['#합정', '#케이트앤케이크', '#합정역', '#홍대', '#디저트', '#맛집', '#프레지에', '#카라멜', '#치즈케이크', '#스콘', '#까눌레', '#커피', '#마카다미아', '#치즈', '#케이크', '#피스타치오', '#크림', '#딸기', '#쿠크크', '#홍대맛집', '#합정맛집', '#디저트카페', '#카페', '#instafood', '#cake', '#dessert', '#cheesecake', '#caramel', '#cream']",https://www.instagram.com/p/B6XM3v8pkTg/
23,66,Sentir Coffee,ouioneoff,2019년 12월 22일,https://www.instagram.com/explore/locations/114467812462271/sentir-coffee/,['#ONE울산'],https://www.instagram.com/p/B6XhzdSpn0z/
24,25,카페 뽀르뚜까,han_sol916,2019년 12월 14일,https://www.instagram.com/explore/locations/100154258117768/,"['#부천카페', '#뽀르뚜까', '#자몽에이드', '#치즈케이크', '#생딸기라떼']",https://www.instagram.com/p/B6DgD4aD52G/
25,19,세종시 새롬동,junghee0383,2019년 12월 30일,https://www.instagram.com/explore/locations/1503173289705910/,"['#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",https://www.instagram.com/p/B6qSfJdlKXx/
26,36,Jeju-do,the_j_m_chef,2019년 12월 25일,https://www.instagram.com/explore/locations/572266130/jeju-do/,"['#메리크리스마스', '#해피뉴이어', '#치즈케이크', '#루돌프']",https://www.instagram.com/p/B6emKvRhx0i/
27,45,송우리 어딘가,lyndaily_,2019년 12월 24일,https://www.instagram.com/explore/locations/293939454/,[],https://www.instagram.com/p/B6csbMVl7oz/
28,15,미라보양과자점,nan___tour,2019년 12월 19일,https://www.instagram.com/explore/locations/233395187461127/,[],https://www.instagram.com/p/B6N9b5Elr2m/
29,36,"Busan, South Korea",yunayuri_bakery,2019년 12월 28일,https://www.instagram.com/explore/locations/287620626/busan-south-korea/,"['#펭수', '#유나유리베이커리', '#빵집', '#자매빵집', '#시오빵', '#메론빵', '#빵스타그램', '#굽스타그램', '#부산빵집', '#빵', '#온천천', '#부산', '#안락동', '#빵순이', '#빵돌이', '#식빵맛집', '#시오빵', '#메론빵', '#탕종식빵', '#슈톨렌', '#치즈케이크', '#송년회', '#신년회', '#연말파티', '#연말선물', '#신년파티', '#신년선물', '#생크림케이크']",https://www.instagram.com/p/B6m8FiCpF0U/
30,14,잔 을지로,xxadorable_jin,2019년 12월 21일,https://www.instagram.com/explore/locations/358873964569498/,[],https://www.instagram.com/p/B6VfMrsB5lP/
31,46,"Andong, Korea",__hyejeong__1211,2019년 12월 15일,https://www.instagram.com/explore/locations/222093869/andong-korea/,[],https://www.instagram.com/p/B6GG-JIgo6N/
32,18,서울시 영등포구 양평동,yeon_and_ho_happy_house,2019년 12월 23일,https://www.instagram.com/explore/locations/285312385/,"['#더블치즈케이크', '#어메이징밀땅바이젠', '#치즈케이크', '#바이젠', '#맥주', '#루타99', '#cheezecake', '#cake', '#weizen', '#beer']",https://www.instagram.com/p/B6aocQdF8vr/
33,77,ARE Coffee,are_coffee,2019년 12월 24일,https://www.instagram.com/explore/locations/473981469798667/are-coffee/,"['#수원카페', '#영화동카페', '#행궁동', '#행궁동카페', '#딸기케이크', '#치즈케이크']",https://www.instagram.com/p/B6cKROop1FT/
34,67,"Goodgoodweather,굿굿웨더",goodgoodweather,2019년 12월 29일,https://www.instagram.com/explore/locations/394013594463125/goodgoodweather/,[],https://www.instagram.com/p/B6pUBv6JTWy/
35,33,여긴 경기도 화성시 봉담읍,moonaday,2019년 12월 12일,https://www.instagram.com/explore/locations/459508438/,"['#드립커피', '#디저트카페', '#봉담카페', '#화성카페', '#수원카페추천', '#봉담카페추천', '#분위기좋은카페', '#화성카페추천', '#딸기치즈케이크', '#딸기케이크', '#치케', '#치즈케이크', '#테린느', '#치즈테린느', '#스모어쿠키', '#디저트그램', '#카페스타그램', '#추천카페', '#카페투어', '#공방데이트', '#가죽공방', '#커플데이트코스', '#카드지갑', '#키링제작', '#커플지갑', '#커플키링', '#봉담cgv맛집', '#주문제작']",https://www.instagram.com/p/B58-NScJhkM/
36,292,쿠오레 에스프레소,cuore_espresso,2019년 12월 24일,https://www.instagram.com/explore/locations/211647745914497/,"['#쿠오레에스프레소', '#크리스마스', '#크리스마스이브', '#산타시바치즈케이크']",https://www.instagram.com/p/B6cLyuVBPmj/
37,151,"Daegu, South Korea",sunday_afternoon_market,2019년 12월 29일,https://www.instagram.com/explore/locations/102159636493202/daegu-south-korea/,[],https://www.instagram.com/p/B6pPYlaDzl2/
38,23,Yeosu,ong__gram,2019년 12월 22일,https://www.instagram.com/explore/locations/236263271/yeosu/,"['#처제', '#처남', '#감사합니다', '#선물', '#선물스타그램', '#기프트', '#스타벅스', '#스벅', '#치즈케이크', '#돌체콜드브루', '#라떼', '#소이라떼', '#먹방', '#웅천', '#스타벅스웅천점', '#옹그램']",https://www.instagram.com/p/B6Xg5ImFwy-/
39,24,서면 어딘가,dsyy_1115,2019년 12월 27일,https://www.instagram.com/explore/locations/248884830/,"['#2020', '#부산', '#busan', '#heaundae', '#서면', '#해운대', '#daily', '#일상', '#데일리', '#부산양옥', '#물갈비', '#새우말이대패', '#볶음밥', '#술', '#맛집', '#좋은사람', '#맥주', '#소맥한잔', '#boost', '#부스트', '#칵테일', '#치즈케이크', '#beer', '#소주', '#soju', '#맛있다', '#alcohol', '#망년회']",https://www.instagram.com/p/B6kZwjonC8z/
40,53,몽주아,monjoie_erestu,2019년 12월 28일,https://www.instagram.com/explore/locations/1629040357214160/,"['#몽주아', '#컵케이크', '#딸기컵케이크', '#오레오컵케이크', '#안동', '#안동여행', '#안동맛집', '#안동가볼만한곳', '#안동빵집', '#안동디저트', '#파티시에', '#크리스마스', '#선물', '#크리스마스선물', '#크리스마스예약', '#크리스마스케이크', '#크리스마스이브', '#기와온담빵', '#휘낭시에', '#파운드케이크', '#스콘맛집', '#다쿠아즈', '#마카롱', '#앙버터스콘', '#스콘앙버터', '#치즈케이크', '#초코케이크', '#안동카페', '#안동딸기케이크', '#딸기케이크']",https://www.instagram.com/p/B6nBAvrA3xE/
41,29,세종시 새롬동,junghee0383,2019년 12월 27일,https://www.instagram.com/explore/locations/1503173289705910/,"['#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",https://www.instagram.com/p/B6kFHrIFoPu/
42,5,"Seoul, Korea",ram_mile,2019년 12월 25일,https://www.instagram.com/explore/locations/213094191/seoul-korea/,"['#크리스마스', '#우럭조림', '#마라삼겹', '#버터관자', '#치즈케이크', '#와인']",https://www.instagram.com/p/B6fr22xHPd5/
43,21,Andaz Seoul Gangnam - 안다즈 서울 강남,yeji_chi_angela,2019년 12월 16일,https://www.instagram.com/explore/locations/421578965117914/andaz-seoul-gangnam-/,"['#치즈케이크', '#치즈룸', '#압구정', '#압구정맛집', '#압구정맛집추천', '#치즈케이크맛집']",https://www.instagram.com/p/B6HygbKnwMQ/
44,44,"Daegu, South Korea",zzinxizhen,2019년 12월 31일,https://www.instagram.com/explore/locations/102159636493202/daegu-south-korea/,[],https://www.instagram.com/p/B6tBkntniwV/
45,52,Spatialcafe,spatial__,2019년 12월 15일,https://www.instagram.com/explore/locations/189121211729907/spatialcafe/,"['#목포다쿠아즈', '#다쿠아즈', '#스페셜카페', '#목포카페', '#북항카페', '#남악카페', '#spatialcafe', '#목포스페셜티커피', '#디저트카페', '#콜드슈페너', '#북항카페추천', '#치즈케이크', '#스페셜티커피', '#목포북항카페', '#산정동카페', '#블루베리치즈케에크', '#목포해상케이블카', '#파블로바', '#목포파블로바', '#cafe', '#mokpo', '#pavlova', '#dacquoise']",https://www.instagram.com/p/B6FzGLQAlgV/
46,39,세종시 새롬동,junghee0383,2019년 12월 17일,https://www.instagram.com/explore/locations/1503173289705910/,"['#펭수마카롱', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",https://www.instagram.com/p/B6J5BS9lDNw/
47,40,Dongducheon,88.jihye,2019년 12월 21일,https://www.instagram.com/explore/locations/252828208/dongducheon/,"['#첫줄안녕', '#동두천', '#소요산', '#동두천카페', '#동화', '#동화카페', '#힐링', '#수다스러운밤', '#아이스아메리카노', '#아메리카노', '#커피한잔', '#치즈케이크', '#맛있어', '#일상', '#감성', '#여유', '#카페데이트', '#카페투어', '#분위기', '#맘에듦', '#예쁨', '#사진스타그램', '#고딩친구들', '#15년째우정중', '#똥떵어리들', '#우정스타그램']",https://www.instagram.com/p/B6Ve0jJJCVa/
48,16,카페알토 대전,aaltocafe_daejeon,2019년 12월 17일,https://www.instagram.com/explore/locations/106385354098038/,"['#벨기에초콜릿', '#초콜릿무스', '#초콜릿쉐이빙', '#초콜릿치즈케익', '#치즈케이크', '#치즈케이크팩토리', '#cheesecakefactory', '#카페알토대전', '#알토카페대전', '#대전카페', '#유성카페', '#도안카페', '#봉명동카페', '#디자인카페', '#로스팅카페', '#로스터리카페', '#디저트카페']",https://www.instagram.com/p/B6KHka-pZmc/
49,409,C27 cheesecake&coffee,trevary_korea,2019년 12월 15일,https://www.instagram.com/explore/locations/297812677546551/c27-cheesecakecoffee/,"['#trevary', '#trevary', '#c27cheesecakeandcoffee', '#c27', '#치즈케이크', '#씨이십칠본점', '#신사동', '#신사동카페', '#카페타임']",https://www.instagram.com/p/B6FAaR9H3Pv/
50,32,이랜드크루즈 Eland Cruise,elandcruise,2019년 12월 18일,https://www.instagram.com/explore/locations/219625978/eland-cruise/,"['#2019', '#2020', '#christmas', '#치즈케이크', '#가족', '#여자친구', '#남자친구', '#아이', '#부모님', '#12월커플패키지', '#크리스마스크루즈', '#해돋이', '#크리스마스', '#데이트', '#새해', '#일출', '#한강', '#서울', '#유람선', '#크루즈', '#이랜드크루즈', '#한강데이트', '#merrychristmas', '#happynewyear']",https://www.instagram.com/p/B6MmgZfFO55/
51,34,카페 부곡,viva90_31,2019년 12월 16일,https://www.instagram.com/explore/locations/250466268737382/,"['#부산', '#카페부곡', '#부산대카페', '#밀크티', '#아메리카노', '#치즈케이크', '#브라우니']",https://www.instagram.com/p/B6IrUIznRqS/
52,73,"Fukuoka-shi, Fukuoka, Japan",hyewon_n__,2019년 12월 18일,https://www.instagram.com/explore/locations/236189690/fukuoka-shi-fukuoka-japan/,"['#치즈케이크', '#디저트투어', '#후쿠오카카페', '#cheesecake', '#dessertcafe', '#fukuokacafe', '#bakery', '#jmt']",https://www.instagram.com/p/B6MqepIn-2J/
53,33,향미공간:香味空間,min__jiis2,2019년 12월 27일,https://www.instagram.com/explore/locations/289828368630770/,"['#전포카페', '#전포동카페', '#향미공간', '#치즈케이크']",https://www.instagram.com/p/B6kcRf8n-7q/
54,69,Suwon,wemade_bakinglab,2019년 12월 10일,https://www.instagram.com/explore/locations/235481745/suwon/,"['#바스크치즈케이크', '#바스크풍치즈케이크', '#바스크치케', '#수원베이킹스튜디오', '#수원베이킹클래스', '#원데이클래스', '#베이킹원데이클래스', '#제과', '#케이크', '#치즈케이크', '#온더테이블', '#바스크치즈케이크원데이클래스', '#바스크치즈케이크수업', '#위메이드베이킹랩', '#위메베랩']",https://www.instagram.com/p/B54oyzFl-7Y/
55,166,"Daegu, South Korea",sssooo_un,2019년 12월 16일,https://www.instagram.com/explore/locations/102159636493202/daegu-south-korea/,"['#카페투어', '#카페탐방', '#카페그램', '#홈카페', '#디저트', '#녹차덕후', '#치즈케이크', '#오설록', '#녹치케', '#디저트맛집', '#햇살맛집', '#주말', '#온더테이블', '#월요일', '#직장인', '#먹스타그램', '#먹방', '#대구카페추천']",https://www.instagram.com/p/B6HYnD5HH29/
56,107,오지힐 한남,ha__hyeon_,2019년 12월 18일,https://www.instagram.com/explore/locations/177426209840808/,"['#어제', '#날씨빼고완벽', '#소정이랑', '#서울', '#이태원', '#한남동', '#닷츠', '#dotz', '#카페', '#오지힐', '#오지힐한남', '#aussiehill', '#케이크', '#천국', '#당근케이크', '#치즈케이크', '#크리스마스', '#행복을얻고', '#목을잃었다', '#김소정이랑', '#살고싶다', '#내짝꿍', '#명동', '#한남동카페거리', '#내나이열아홉쨜', '#세종', '#여고', '#팔로우', '#follow', '#좋아요']",https://www.instagram.com/p/B6NblfehRz1/
57,14,핸즈커피 동촌유원지점,22bunny22,2019년 12월 21일,https://www.instagram.com/explore/locations/464324514392963/,"['#핸즈커피', '#동촌유원지', '#핸드드립', '#바닐라멜랑슈', '#치즈케이크', '#사진찍기', '#단지']",https://www.instagram.com/p/B6U0NlSHDmu/
58,79,크래커스커피 대정점 Crackers Coffee,crackerscoffeeroasters,2019년 12월 26일,https://www.instagram.com/explore/locations/109305157236100/crackers-coffee/,[],https://www.instagram.com/p/B6hbEBGJfV_/
59,9,Suwon,mrmssh10041004,2019년 12월 21일,https://www.instagram.com/explore/locations/235481745/suwon/,"['#치즈케이크', '#조악조잡추잡ㅋㅋㅋ케이크가맛있음된거지머']",https://www.instagram.com/p/B6VTeagpEjn/
60,21,레몬드 Lemoned,lemoned_pastry,2019년 12월 17일,https://www.instagram.com/explore/locations/824070001289963/lemoned/,['#어글리시스터즈의카페'],https://www.instagram.com/p/B6J6Vi5JfFG/
61,27,레몬드 Lemoned,lemoned_pastry,2019년 12월 24일,https://www.instagram.com/explore/locations/824070001289963/lemoned/,['#어글리시스터즈의카페'],https://www.instagram.com/p/B6b7C40JDQ3/
62,67,월간상회 月刊商會,cafemonthly,2019년 12월 21일,https://www.instagram.com/explore/locations/105121864227110/,"['#월간상회', '#12월의월간이들', '#딸기케이크', '#딸기치즈케이크', '#초코케이크', '#무스케이크', '#치즈케이크', '#서울카페', '#디저트카페', '#낙성대카페', '#낙성대역카페', '#샤로수길카페', '#서울대입구카페', '#샤로수길', '#서울대입구', '#디저트', '#dessert', '#맞팔', '#선팔', '#팔로워', '#팔로우', '#좋아요']",https://www.instagram.com/p/B6UV8svp1qr/
63,44,Attended Garden Cafe,keeminsil,2019년 12월 30일,https://www.instagram.com/explore/locations/105334994170862/attended-garden-cafe/,"['#여행스타그램', '#여행', '#데일리', '#가평카페', '#가평여행', '#좋아요', '#좋아요테러', '#맞팔', '#선팔', '#팔로우', '#먹방', '#먹스타그램', '#어텐디드가든카페', '#카페', '#카페투어', '#치즈케이크', '#크라상', '#녹차플랫', '#코코넛커피', '#저녁', '#cafe', '#F4F', '#travel', '#dailypic', '#instadaily', '#daily']",https://www.instagram.com/p/B6sX22TnWmW/
64,459,송성봉커피,sc_coffee,2019년 12월 16일,https://www.instagram.com/explore/locations/351723911/,"['#미세스송', '#바스크치즈케이크', '#송성봉커피']",https://www.instagram.com/p/B6IM1hHBhoE/
65,84,Yongin,hannakim_1219,2019년 12월 19일,https://www.instagram.com/explore/locations/254497398/yongin/,"['#hbd', '#내생일', '#20191219', '#소확행', '#특별하진않지만', '#평일생일', '#오늘하루도수고했어', '#34살생일', '#축하해주신분들모두감사해요', '#덕분에행복한생일', '#thankyouforthebdaywishes', '#생일파티', '#치즈케이크', '#학원아이들의', '#생일축하노래', '#고맙습니다', '#두아들맘', '#아들둘맘', '#형제맘', '#워킹맘', '#직장맘', '#초딩맘']",https://www.instagram.com/p/B6QQ9QSlDy3/
66,76,월간상회 月刊商會,cafemonthly,2019년 12월 25일,https://www.instagram.com/explore/locations/105121864227110/,"['#월간상회', '#12월의월간이들', '#딸기케이크', '#딸기치즈케이크', '#초코케이크', '#무스케이크', '#치즈케이크', '#서울카페', '#디저트카페', '#낙성대카페', '#낙성대역카페', '#샤로수길카페', '#서울대입구카페', '#샤로수길', '#서울대입구', '#디저트', '#dessert', '#맞팔', '#선팔', '#팔로워', '#팔로우', '#좋아요']",https://www.instagram.com/p/B6eoMVFJNX7/
67,15,Wonju,seona_973,2019년 12월 29일,https://www.instagram.com/explore/locations/271406071/wonju/,"['#만랩커피', '#카페', '#치즈케이크', '#원주', '#맛집', '#수다삼매경', '#만랩커피원주태장점']",https://www.instagram.com/p/B6pwoMOJFaJ/
68,224,Jeju,jarrr_____,2019년 12월 14일,https://www.instagram.com/explore/locations/236917762/jeju/,"['#제주도', '#제주도여행', '#제주여행', '#힐링여행', '#여행스타그램', '#여행중', '#좋아요', '#인친', '#인친환영', '#소통', '#소통그램', '#카페동백', '#커피', '#분위기좋은카페', '#카페', '#커피숍', '#치즈케이크', '#치즈케이크맛집', '#먹방', '#먹스타그램']",https://www.instagram.com/p/B6DcJOKJ8hj/
69,38,인사이드커피-Insidecoffee,jojosuhyun,2019년 12월 17일,https://www.instagram.com/explore/locations/2267965043425855/-insidecoffee/,"['#코흘리게', '#못생긴', '#나의중학생시절', '#기억하는사람', '#16년지기', '#고니', '#선우', '#너도나도', '#코흘리게', '#헤헤', '#내년도역시잘부탁한다', '#인사이드커피', '#여기', '#맛깡패', '#커피맛집', '#아이스크림맛집', '#케이크까지맛집', '#다맛있으면어째', '#반칙일세', '#창원대', '#카페스타그램', '#우유아이스크림', '#치즈케이크', '#창원카페', '#카페추천', '#마산', '#창원', '#마산카페', '#소통', '#기록', '#일상기록']",https://www.instagram.com/p/B6LI1M0H67f/
70,98,카페 포인트,zxc10r,2019년 12월 29일,https://www.instagram.com/explore/locations/1270938763056717/,"['#카페맛집', '#포항카페', '#포항맛집', '#카페', '#갬성', '#일요일', '#주말', '#여행', '#송년회', '#에그타르트', '#에그타르트맛집', '#브레드', '#디저트맛집', '#포인트', '#티라미수', '#치즈케이크', '#오레오', '#경북카페', '#사진맛집', '#뷰맛집', '#뷰카페', '#바다', '#삼정해수욕장']",https://www.instagram.com/p/B6pSx47AlYL/
71,37,꾸드뱅,yumgml,2019년 12월 23일,https://www.instagram.com/explore/locations/1026427231/,"['#대전빵집', '#반석동빵집', '#반석동카페', '#꾸드뱅', '#아아', '#치즈케이크', '#누텔라초코빵', '#치즈빵', '#디저트', '#간식', '#먹스타그램', '#빵스타그램', '#푸드스타그램', '#빵순이']",https://www.instagram.com/p/B6ZqgrylvdJ/
72,13,"la Sagrada Familla, Barcelona",nanatourspain,2019년 12월 27일,https://www.instagram.com/explore/locations/896495917362665/la-sagrada-familla-barcelona/,"['#치즈케이크', '#홈베이킹', '#쿠킹', '#치즈케이크만들기']",https://www.instagram.com/p/B6kZ3qJDBda/
73,53,sweet home ♥,flyunana,2019년 12월 30일,https://www.instagram.com/explore/locations/256844720/sweet-home/,[],https://www.instagram.com/p/B6sGkDUl7Rl/
