,Location,Datetime,Tags,Like_Count,User_Name,url
274,1+1/2,2019년 12월 21일,"['#사장이직접만들어요', '#동네카페', '#일더하기이분의일', '#연남동카페', '#수제디저트', '#수제청', '#연남동디저트', '#연남동맛집', '#치즈케이크', '#초콜렛무스케이크', '#초코무스케이크', '#티라미수', '#퐁당쇼콜라', '#브라우니', '#치즈케이크맛집', '#티라미수맛집', '#케이크주문', '#케이크주문제작', '#오레몽', '#rishitea', '#홍차', '#허브차', '#손뜨개', '#손뜨개가방', '#손뜨개홀더', '#공간대여']",29,one_plus_half,https://www.instagram.com/p/B6cdOlNntub/
275,분더샵,2019년 12월 29일,"['#분더샵', '#분더샵청담', '#치즈케이크', '#너무추워', '#도산공원핫플', '#호가든', '#커피', '#아메리카노', '#압구정카페', '#청담동카페', '#카페그램', '#브런치', '#도산공원', '#도산공원카페', '#산책', '#커피향기', '#춥다', '#방콕', '#겨울싫어', '#분더샵라운지', '#용정콜렉션', '#전기장판과한몸', '#coffee']",95,yongjungcollection_since1965,https://www.instagram.com/p/B6cvfrAjyId/
276,신동카페거리,2019년 12월 14일,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#크리스마스']",183,you_macaron,https://www.instagram.com/p/B6Cm2tPhsWA/
277,쿠오레 에스프레소,2019년 12월 22일,"['#쿠오레에스프레소', '#딸기라떼', '#생딸기라떼', '#크리스마스']",50,cuore_espresso,https://www.instagram.com/p/B6ceWhmH66Q/
278,"Gwangju, South Korea",2019년 12월 19일,"['#봉선동맛집', '#봉선동카페', '#광주카페', '#광주맛집', '#아필코', '#광주아필코', '#선팔', '#맞팔', '#선팔하면맞팔', '#좋아요', '#맞좋아요', '#좋반', '#like', '#food', '#cake', '#케이크', '#치즈케이크', '#다이어트', '#광주', '#럽스타그램', '#레몬차', '#다이어터', '#식단', '#일상', '#소통', '#인친', '#좋아요테러', '#빵', '#추천', '#데이트']",62,dal_dal_what,https://www.instagram.com/p/B6qMgrjBlcj/
279,연남동 어딘가,2019년 12월 17일,"['#틱텍톡', '#연남카페', '#연남동카페', '#크리스마스케이크', '#무스케이크', '#말차케이크', '#치즈케이크', '#연트럴파크', '#디저트카페']",11,tictactoc_cake,https://www.instagram.com/p/B6DARZBF9XU/
280,소사벌,2019년 12월 26일,"['#fuzzy', '#퍼지', '#블로그', '#스콘', '#크럼블치즈케이크', '#누텔라초코라떼', '#청귤티', '#케이크', '#치즈케이크', '#초코라테', '#평택', '#소사벌', '#평택카페', '#소사벌카페', '#카페', '#디저트']",7,soyl.__.yum,https://www.instagram.com/p/B6pbEmZpe0i/
281,덴켄,2019년 12월 17일,"['#덴켄', '#공릉동카페', '#공릉', '#공릉동', '#공릉카페', '#공트럴파크', '#공트럴파크카페', '#공리단길', '#공리단길카페', '#쿠키', '#수제쿠키', '#치즈케이크', '#초코녹차케이크', '#라떼아트', '#노원카페', '#초코브라우니', '#노원', '#노원구', '#신상카페', '#신상카페추천', '#카페투어', '#카페', '#커피', '#덴켄카페', '#카페덴켄', '#cafedenken', '#덴켄커피', '#공릉맛집', '#공릉동맛집', '#cafe']",48,cafe.denken,https://www.instagram.com/p/B6SxOrGltzJ/
282,스타벅스 하남점,2019년 12월 29일,"['#스타벅스', '#아아', '#얼죽아', '#치즈케이크']",27,haejin_eeee,https://www.instagram.com/p/B6qJQ0WHUEq/
283,"Seoul, Korea",2019년 12월 24일,"['#스타벅스', '#스타벅스케이크', '#스타벅스치즈케이크', '#치즈케이크']",12,yeoni3067,https://www.instagram.com/p/B6FCFsYnUF1/
284,딥슬로우,2019년 12월 24일,"['#현풍카페', '#현풍맛집', '#텍폴카페', '#텍폴맛집', '#테크노폴리스', '#테크노폴리스맛집', '#테크노폴리스카페', '#현풍', '#텍폴', '#구지', '#논공', '#디지스트', '#비슬산', '#창녕', '#고령', '#텍폴롯데시네마카페', '#현풍롯데시네마맛집', '#텍폴롯데시네마맛집', '#현풍롯데시네마카페', '#딥슬로우', '#콜드브루', '#더치커피', '#수제청', '#딥바닐라', '#크리스마스홀케이크', '#치즈케이크', '#티라미수', '#텍폴케이크', '#deepslow']",46,deepslow_cafe,https://www.instagram.com/p/B6EjbW_nreO/
285,学芸大学駅,2019년 12월 19일,"['#tokyocafe', '#cheesecake', '#cake', '#cafe', '#aworks', '#카페', '#토쿄카페', '#커피', '#치즈케이크', '#일본카페', '#chefoodo', '#xmas']",745,gakudai.aworks,https://www.instagram.com/p/B6cKowSJW6w/
286,lastberry,2019년 12월 21일,"['#케잌맛집', '#태국', '#치즈케이크', '#누텔라']",8,sewingmom_bkk,https://www.instagram.com/p/B6o7xpyp0LI/
287,Roamer-로우머,2019년 12월 14일,[],108,c_harm1ng,https://www.instagram.com/p/B6pEPQvH2-A/
288,인천서구원당동,2019년 12월 20일,"['#마카롱', '#황치즈마카롱', '#요거트마카롱', '#치즈케이크', '#스위스머랭', '#머랭쿠키', '#디저트', '#클레멘타인', '#단거', '#달다구리', '#방학', '#일상']",10,jackieyoo2004,https://www.instagram.com/p/B6hYskwJ1jg/
289,Suwon,2019년 12월 27일,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#답례품']",176,you_macaron,https://www.instagram.com/p/B6Hv4tElkf0/
290,쿠오레 에스프레소,2019년 12월 24일,"['#쿠오레에스프레소', '#크리스마스', '#크리스마스이브', '#산타시바치즈케이크']",291,cuore_espresso,https://www.instagram.com/p/B6knD22FotV/
291,FLAT Coffee,2019년 12월 14일,"['#flatcoffee', '#플랫커피', '#공릉동카페', '#공릉카페', '#공트럴파크', '#브루잉', '#프릳츠', '#커피리브레', '#모모스', '#커피몽타주', '#WERK', '#커피', '#토스트', '#치즈케이크', '#푸어오버', '#에어로프레스', '#하리오스위치', '#후르츠젤리소다', '#스트로베리라떼', '#딸기라떼']",49,flat___coffee,https://www.instagram.com/p/B6o-D8bHD84/
292,바르보롬,2019년 12월 28일,[],70,zooooo_0,https://www.instagram.com/p/B6dMZKaHuQp/
293,세종시 새롬동,2019년 12월 22일,"['#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",18,junghee0383,https://www.instagram.com/p/B6U86-apRgz/
294,"Aus Mehl, 아우스밀",2019년 12월 16일,['#아우스밀'],63,iamhana87,https://www.instagram.com/p/B6XLaBWFYFZ/
295,"Kaohsiung, Taiwan",2019년 12월 18일,"['#치즈케이크', '#Cheesecake', '#빵스타그램', '#cooking', '#SonyRX100', '#아침', '#치즈', '#kaohsiung', '#twig', '#breakfast', '#어린이날', '#스타벅스']",129,id2006mm,https://www.instagram.com/p/B6KgKNlnlIJ/
296,에노하나,2019년 12월 25일,"['#치즈케이크', '#딸기프레지에', '#에노하나', '#연남카페']",6,sseuuuul_gi,https://www.instagram.com/p/B6dE6DiheAr/
297,Prague Castle,2019년 12월 14일,"['#유럽여행', '#체코', '#프라하', '#프라하성', '#입장', '#줄이길다', '#입장은', '#다음에', '#까를교', '#내려와서', '#한적한카페', '#분위기좋다', '#치즈케이크', '#카페라떼', '#먹스타그램']",28,u.____.on,https://www.instagram.com/p/B6US6e5l0xb/
298,Walk coffee 워크커피,2019년 12월 17일,[],262,__imss,https://www.instagram.com/p/B6pfZFZgtKb/
299,"Busan, South Korea",2019년 12월 25일,[],31,kinginssun,https://www.instagram.com/p/B6SJl1EBiuo/
300,Spatialcafe,2019년 12월 24일,"['#목포다쿠아즈', '#다쿠아즈', '#스페셜카페', '#목포카페', '#북항카페', '#남악카페', '#spatialcafe', '#목포스페셜티커피', '#디저트카페', '#콜드슈페너', '#북항카페추천', '#치즈케이크', '#스페셜티커피', '#목포북항카페', '#산정동카페', '#블루베리치즈케에크', '#목포해상케이블카', '#파블로바', '#목포파블로바', '#cafe', '#mokpo', '#pavlova', '#dacquoise']",34,spatial__,https://www.instagram.com/p/B6apG7Bja1X/
301,My Home,2019년 12월 29일,"['#홈베이킹', '#이제부터', '#빵굽는여자', '#블루베리치즈케이크', '#집에서만든', '#치즈케이크', '#오늘도', '#사부작사부작', '#호주', '#퍼스']",11,kwonvely515,https://www.instagram.com/p/B6Z7fponO6P/
302,"Goodgoodweather,굿굿웨더",2019년 12월 23일,[],44,goodgoodweather,https://www.instagram.com/p/B6fn05fF9Yk/
303,Schatzinsel(샤츠인젤),2019년 12월 25일,"['#샤츠인젤', '#모모커피', '#건대카페', '#보물섬', '#골목카페', '#북카페', '#테이크아웃', '#핸드드립', '#수제청', '#귤귤차', '#레몬청', '#사과차', '#카페샤츠인젤', '#레몬에이드', '#쇼콜라라떼', '#귀리라떼', '#무료대관', '#카페대관', '#허니라떼', '#컵홀더이벤트', '#손끗', '#오레오스무디', '#생일이벤트', '#카야토스트', '#치즈케이크', '#크리스마스티']",23,whale305,https://www.instagram.com/p/B6DSMvZB1nE/
304,네이처캔버스,2019년 12월 21일,"['#네이처캔버스', '#감귤', '#제주앓이', '#제주살이', '#제주에미치다', '#제주도카페', '#스콘', '#치즈케이크', '#제주도']",36,suuuunyeong_,https://www.instagram.com/p/B6KhiQKnK74/
305,"Busan, South Korea",2019년 12월 15일,"['#일상', '#셀피', '#대구', '#부산', '#바스크치즈케이크', '#팝업스토어', '#디저트', '#바스크', '#bachee', '#cheese', '#치즈케이크', '#딸기', '#딸기케이크', '#바나나', '#치즈', '#케이크', '#jmt', '#먹스타그램', '#소통', '#좋반', '#팔로우', '#cake', '#good', '#day', '#daily', '#instagood', '#instadaily', '#selfie', '#아이폰', '#오늘은뭐먹지싶을댕']",83,deng2__oo,https://www.instagram.com/p/B6VwXqFJUfK/
306,티라미스유,2019년 12월 27일,[],19,so_sweet_daily,https://www.instagram.com/p/B6HkiKWgSGW/
307,Jinju,2019년 12월 22일,"['#딸기라떼', '#내가시킬걸', '#치즈케이크', '#공간이음카페']",10,yon__yon__,https://www.instagram.com/p/B6Lb3c4Awvk/
308,Podocoffeeshop,2019년 12월 25일,[],69,podocoffeeshop,https://www.instagram.com/p/B6X4A8iFY_O/
309,"왜냐하면, 오늘은 크리스마스잖아요",2019년 12월 24일,"['#크리스마스케이크', '#크리스마스선물', '#크리스마스', '#크리스마스이브', '#케이크맛집', '#치즈케이크', '#크리스마스준비']",150,_j._.jj,https://www.instagram.com/p/B6hZQPJhJQC/
310,"Toronto, Ontario, Canada",2019년 12월 16일,"['#torontocakes', '#torontodessert', '#jellybeancake', '#젤리빈케이크', '#caketo', '#dessertto', '#baking', '#토론토', '#toronto', '#토론토맛집', '#케이크', '#디저트그램', '#기념일', '#치즈케이크', '#cheesecake', '#foodie', '#doubleayer', '#eeeeeats', '#데일리', '#케잌', '#생일케이크', '#케이크맛집', '#더블레이어', '#더블레이어치즈케이크', '#토론토치즈케이크', '#토론토케이크추천']",53,jellybean_cake_,https://www.instagram.com/p/B6iFC9EgH89/
311,경기도 의정부 민락동,2019년 12월 14일,"['#베이크드치즈', '#소통', '#소통해요', '#인친환영', '#선팔하면맞팔가요', '#선팔후맞팔', '#선팔하면맞팔', '#맞팔환영', '#맞팔해요', '#맞팔', '#좋아요반사', '#좋아요', '#맞좋아요', '#일상', '#데일리', '#좋아요테러', '#팔로우미', '#인스타굿', '#팔로우', '#수제케이크', '#카페', '#카페스타그램', '#의정부', '#민락2지구카페', '#의정부카페', '#민락2지구', '#케이크맛집', '#zureo', '#치즈케이크']",28,_zureo,https://www.instagram.com/p/B6hvcPkgeuj/
312,하루,2019년 12월 28일,"['#청주시내카페', '#brunchcafe', '#분위기좋음', '#아이스아메리카노', '#치즈케이크', '#데이트', '#일상', '#일상스타그램', '#행복', '#하루']",24,kyeong.o.yeon,https://www.instagram.com/p/B6f5a0glvV9/
313,Andaz Seoul Gangnam - 안다즈 서울 강남,2019년 12월 17일,"['#치즈룸', '#부라타치즈샐러드', '#트러플파스타', '#썬드라이토마토', '#플랫브레드', '#치즈케이크', '#너무친절하신직원분들', '#압구정맛집', '#브런치맛집', '#치즈맛집', '#치즈케이크맛집', '#안다즈서울강남', '#맛집추천', '#다맛있어', '#남냠', '#맛집스타그램', '#일상', '#엄마랑삼촌이랑데이트']",55,kkang_i_maeng,https://www.instagram.com/p/B6S-fufFnq5/
314,버터힐,2019년 12월 26일,"['#버터힐', '#빠다힐', '#Butterhill', '#버티힐', '#치즈케이크', '#초코렛케이크', '#버티고개', '#버티고개역', '#버티힐스', '#버티힐즈', '#버티고개힐즈', '#힙티고개', '#버티고개케이크', '#버티고개카페', '#버티고개커피', '#버티고개베이크샵', '#버티고개베이커리', '#남산성곽길', '#버티고개맛집', '#약수동맛집', '#신당동맛집', '#중구맛집', '#다산동맛집', '#우리동네맛집']",37,butter.hill,https://www.instagram.com/p/B6IB492gjnX/
315,Cherwon,2019년 12월 24일,"['#크리스마스', '#홈파티', '#크리스마스이브', '#성탄절', '#메리크리스마스', '#christmas', '#merrychristmas', '#카프레제', '#빠네파스타', '#연어샐러드', '#스테이크', '#치즈케이크', '#와인']",12,jipsee_,https://www.instagram.com/p/B6jvnX6pmV-/
316,Jeju,2019년 12월 14일,"['#카페동백', '#치즈케이크맛집', '#치즈케이크', '#제주도', '#제주도여행', '#카페', '#카페그램', '#제주', '#제주도', '#제주여행', '#여행스타그램', '#카페스타그램', '#분위기좋은카페', '#제주도카페']",53,jung_ah__reum,https://www.instagram.com/p/B6qNyqChfIz/
317,세종시 새롬동,2019년 12월 14일,"['#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",27,junghee0383,https://www.instagram.com/p/B6hESerHJ2J/
318,호평동 우리집,2019년 12월 28일,"['#치즈케이크', '#밀크티', '#주말일상']",4,simonaka382,https://www.instagram.com/p/B6fwAAHFk4I/
319,세종시 새롬동,2019년 12월 20일,"['#눈사람마카롱', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",21,junghee0383,https://www.instagram.com/p/B6LUTCypgzS/
320,"Gyeongju, Korea",2019년 12월 29일,"['#소고뭉치', '#글자를뭉개다', '#옷에흘리거나', '#망가뜨리거나', '#6주년', '#데이트', '#꺄', '#고마워', '#ㄱㅊㅅㅇ', '#6주년', '#케이크', '#2200일', '#기념일', '#ㄱㅊㅅㅇ', '#기념일케이크', '#도나케이크', '#치즈케이크', '#와인', '#화이트와인', '#하트', '#가랜드', '#이벤트', '#풀빌라', '#경주', '#펜션', '#여행', '#경주엑스포', '#경주보문단지', '#찬란한빛의신라', '#솔거미술관']",31,ss_luvc,https://www.instagram.com/p/B6ZMii0hRJP/
